DurationMonth,CreditAmount,Age,ResidenceSince,StatusAccount,CreditHistory,Purpose,SavingsAccount,EmploymentSince,StatusAndSex,Guarantors,Property,InstallmentPlans,Housing,Job,Telephone,ForeignWorker,Customer,NCredits,NPeopleMain,InstallmentRate,index
30,1992,46,2.0,A12, A32, A43, A61, A73, A93, A101, A123, A143, A152, A172, A191, A201,2,1.0,1,2,5893
58,1892,39,2.0,A14, A32, A43, A61, A74, A93, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,4,5894
9,391,30,4.0,A12, A32, A43, A61, A72, A92, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,4,5895
34,9501,21,1.0,A12, A32, A40, A61, A72, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,2,5896
12,4847,38,2.0,A14, A34, A41, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,2.0,1,3,5897
6,1125,34,1.0,A11, A32, A40, A61, A71, A92, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,4,5898
9,319,35,4.0,A11, A32, A40, A61, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,5899
23,3825,34,1.0,A14, A34, A46, A64, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,4,5900
48,7084,28,3.0,A11, A32, A43, A61, A75, A94, A101, A123, A143, A152, A173, A192, A201,2,1.0,1,4,5901
15,3098,32,4.0,A14, A31, A46, A62, A75, A93, A101, A124, A142, A152, A173, A192, A201,1,1.0,2,4,5902
8,279,24,3.0,A11, A32, A43, A61, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,5903
36,284,27,3.0,A14, A32, A43, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,5904
20,1367,25,2.0,A11, A32, A40, A65, A71, A93, A102, A122, A143, A152, A173, A191, A201,1,1.0,1,4,5905
6,4582,46,4.0,A14, A32, A41, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,3,5906
12,1562,27,1.0,A12, A32, A42, A61, A73, A93, A101, A122, A143, A152, A172, A191, A201,1,2.0,1,3,5907
48,7323,26,2.0,A12, A32, A43, A61, A75, A94, A101, A123, A143, A152, A174, A192, A201,2,1.0,1,4,5908
25,714,25,4.0,A12, A34, A40, A62, A75, A93, A101, A123, A143, A152, A173, A191, A201,2,2.0,1,4,5909
27,6659,37,3.0,A11, A32, A40, A61, A73, A93, A101, A124, A143, A152, A173, A192, A201,2,1.0,1,2,5910
12,2913,40,4.0,A14, A34, A43, A61, A75, A93, A101, A122, A143, A152, A172, A191, A201,1,2.0,1,3,5911
18,1325,39,2.0,A14, A34, A43, A61, A75, A93, A102, A121, A142, A152, A172, A191, A201,2,3.0,1,4,5912
18,883,26,4.0,A14, A34, A43, A61, A74, A93, A101, A122, A143, A152, A172, A191, A201,1,2.0,2,3,5913
5,355,34,4.0,A14, A34, A43, A61, A75, A93, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,4,5914
6,1583,54,4.0,A11, A31, A46, A65, A72, A93, A101, A121, A143, A152, A172, A191, A201,2,1.0,2,2,5915
12,1178,49,2.0,A12, A32, A43, A61, A73, A93, A103, A121, A143, A152, A173, A191, A201,1,1.0,1,1,5916
53,2844,37,4.0,A12, A34, A49, A65, A75, A93, A101, A124, A142, A152, A172, A191, A201,1,3.0,2,4,5917
6,8775,31,4.0,A14, A32, A46, A61, A75, A93, A101, A124, A143, A153, A173, A192, A201,1,1.0,1,4,5918
8,2968,53,2.0,A14, A32, A42, A61, A75, A93, A102, A122, A143, A152, A172, A191, A201,1,1.0,1,2,5919
6,1276,26,2.0,A14, A32, A46, A65, A72, A92, A101, A122, A143, A152, A173, A192, A201,2,1.0,1,4,5920
48,9417,23,4.0,A12, A32, A49, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,5921
48,1546,28,2.0,A14, A32, A40, A65, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,5922
9,5188,22,4.0,A14, A32, A42, A65, A71, A92, A101, A122, A143, A152, A173, A192, A201,2,1.0,1,4,5923
29,4500,42,3.0,A12, A32, A40, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,5924
36,653,22,2.0,A12, A32, A40, A61, A73, A92, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,5925
10,440,33,4.0,A14, A34, A40, A61, A75, A93, A101, A121, A143, A152, A172, A191, A201,1,2.0,1,4,5926
12,663,24,2.0,A14, A32, A40, A61, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,5927
6,6669,32,2.0,A14, A34, A41, A61, A73, A93, A101, A122, A143, A152, A173, A192, A201,1,2.0,1,3,5928
24,1204,25,2.0,A12, A33, A49, A64, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,5929
6,2163,25,4.0,A12, A31, A46, A61, A72, A92, A101, A124, A143, A152, A173, A191, A201,2,1.0,1,4,5930
26,1884,22,2.0,A12, A32, A43, A61, A73, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,5931
60,12155,22,2.0,A12, A32, A41, A61, A73, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,4,5932
18,3278,27,3.0,A11, A32, A42, A61, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,2,2,5933
6,571,41,4.0,A14, A34, A40, A61, A75, A93, A101, A122, A143, A152, A173, A192, A201,1,2.0,1,3,5934
6,603,40,4.0,A12, A32, A42, A61, A73, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,3,5935
30,3006,20,2.0,A14, A32, A43, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,4,5936
24,2316,28,2.0,A14, A34, A45, A64, A73, A92, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,4,5937
10,1484,34,4.0,A14, A34, A40, A61, A74, A92, A101, A124, A143, A152, A173, A192, A201,1,1.0,1,4,5938
13,2148,30,4.0,A12, A32, A43, A65, A75, A94, A103, A124, A143, A151, A173, A191, A201,1,1.0,1,4,5939
42,734,35,4.0,A14, A34, A49, A61, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,2,4,5940
12,2448,19,2.0,A11, A32, A42, A61, A73, A92, A101, A121, A143, A151, A173, A191, A201,2,1.0,1,2,5941
9,1404,30,2.0,A12, A34, A46, A65, A73, A93, A101, A124, A143, A152, A173, A191, A201,1,1.0,1,4,5942
9,4694,31,2.0,A14, A32, A49, A64, A71, A93, A101, A122, A142, A152, A174, A191, A201,1,3.0,1,1,5943
18,11026,28,1.0,A11, A32, A42, A61, A72, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,2,5944
15,494,27,4.0,A11, A32, A43, A61, A74, A92, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,4,5945
14,1168,22,4.0,A12, A32, A42, A61, A73, A94, A103, A122, A143, A152, A173, A191, A201,1,1.0,1,4,5946
5,1289,26,2.0,A14, A32, A43, A61, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,3,5947
4,3589,31,4.0,A14, A32, A42, A61, A73, A92, A101, A122, A143, A152, A174, A191, A201,2,1.0,1,2,5948
12,1347,33,1.0,A14, A31, A46, A61, A73, A92, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,2,5949
18,1556,30,4.0,A12, A32, A43, A61, A75, A93, A103, A121, A141, A152, A173, A191, A201,1,1.0,1,4,5950
48,4236,39,2.0,A14, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,5951
21,694,24,4.0,A12, A32, A43, A62, A73, A94, A101, A123, A143, A151, A172, A191, A201,2,1.0,1,4,5952
12,5888,33,4.0,A12, A32, A43, A61, A72, A93, A103, A121, A143, A152, A173, A191, A201,1,1.0,1,1,5953
22,2199,50,2.0,A12, A32, A43, A65, A74, A93, A101, A123, A143, A152, A173, A192, A201,2,1.0,2,4,5954
8,1085,37,2.0,A12, A31, A46, A61, A75, A93, A101, A124, A143, A153, A172, A191, A201,1,1.0,2,4,5955
12,2330,33,4.0,A14, A34, A41, A64, A75, A93, A101, A124, A143, A152, A174, A192, A201,1,2.0,1,2,5956
15,4226,38,2.0,A11, A32, A42, A61, A71, A93, A101, A122, A143, A152, A174, A192, A201,2,1.0,1,4,5957
13,3722,22,2.0,A12, A32, A43, A61, A72, A92, A101, A121, A143, A151, A173, A192, A201,2,1.0,1,3,5958
48,18112,24,3.0,A12, A32, A41, A61, A71, A93, A101, A122, A143, A152, A174, A192, A201,1,1.0,1,1,5959
24,705,28,2.0,A12, A32, A43, A61, A75, A93, A103, A122, A143, A152, A172, A191, A201,1,1.0,1,4,5960
24,2790,35,2.0,A12, A31, A40, A62, A73, A92, A102, A123, A142, A152, A173, A191, A201,1,2.0,2,4,5961
25,683,57,4.0,A14, A34, A49, A61, A75, A93, A101, A121, A142, A152, A172, A192, A201,1,2.0,2,4,5962
12,4586,25,1.0,A11, A32, A40, A65, A72, A92, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,2,5963
30,1506,32,2.0,A14, A32, A42, A65, A75, A93, A101, A121, A142, A151, A173, A192, A201,1,2.0,1,4,5964
18,3316,25,2.0,A14, A34, A43, A61, A73, A93, A101, A122, A143, A152, A173, A192, A201,1,1.0,1,1,5965
12,2283,24,2.0,A11, A34, A40, A64, A72, A92, A102, A121, A143, A152, A173, A191, A201,1,1.0,1,2,5966
18,1286,24,1.0,A11, A34, A46, A61, A74, A93, A101, A124, A143, A152, A173, A192, A201,2,1.0,1,4,5967
18,1314,32,4.0,A14, A34, A43, A61, A75, A93, A101, A124, A143, A152, A174, A192, A201,1,2.0,1,4,5968
6,359,56,4.0,A14, A34, A40, A61, A75, A93, A101, A124, A143, A153, A173, A192, A201,1,1.0,1,4,5969
12,882,36,2.0,A14, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,5970
9,1893,22,4.0,A12, A32, A42, A61, A72, A92, A101, A122, A143, A151, A173, A191, A201,2,1.0,1,4,5971
60,5480,24,2.0,A14, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A192, A201,2,1.0,1,3,5972
6,6252,59,4.0,A14, A32, A41, A61, A73, A93, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,3,5973
18,1278,33,2.0,A11, A32, A42, A61, A74, A92, A101, A121, A143, A151, A173, A191, A201,1,1.0,1,4,5974
8,2408,27,2.0,A14, A34, A49, A64, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,2,5975
6,934,39,1.0,A12, A34, A40, A62, A72, A92, A101, A121, A143, A151, A172, A191, A201,1,2.0,1,3,5976
17,5908,44,2.0,A11, A32, A42, A61, A73, A93, A102, A122, A143, A152, A173, A191, A201,2,1.0,1,3,5977
15,1933,22,1.0,A11, A32, A43, A61, A74, A92, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,1,5978
17,712,31,4.0,A11, A32, A46, A61, A73, A92, A101, A124, A143, A153, A173, A191, A201,2,1.0,1,4,5979
12,3239,33,2.0,A11, A32, A40, A65, A71, A93, A102, A122, A143, A151, A171, A192, A202,1,1.0,2,1,5980
9,1478,24,2.0,A14, A32, A43, A61, A73, A92, A101, A122, A143, A152, A173, A191, A201,2,1.0,1,4,5981
12,1553,36,4.0,A12, A32, A46, A65, A73, A93, A101, A124, A143, A153, A173, A191, A201,2,1.0,1,3,5982
24,7266,31,2.0,A11, A32, A46, A65, A73, A93, A102, A121, A143, A153, A173, A191, A201,1,1.0,2,2,5983
12,1250,22,2.0,A11, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,3,5984
15,401,23,4.0,A12, A32, A43, A61, A73, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,5985
12,1244,20,2.0,A14, A32, A42, A61, A73, A93, A101, A123, A143, A152, A172, A191, A201,1,1.0,1,3,5986
18,1392,23,1.0,A12, A32, A40, A61, A74, A94, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,2,5987
18,1263,39,1.0,A14, A32, A49, A61, A73, A93, A101, A122, A141, A152, A173, A191, A201,1,1.0,1,2,5988
10,400,22,2.0,A14, A34, A40, A64, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,2.0,2,4,5989
6,2361,19,4.0,A12, A32, A46, A65, A72, A92, A101, A122, A143, A151, A173, A191, A201,2,1.0,1,1,5990
6,7505,30,2.0,A14, A32, A41, A61, A73, A93, A101, A123, A143, A152, A174, A191, A201,1,1.0,1,1,5991
36,1554,22,2.0,A11, A32, A40, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,5992
36,6000,24,2.0,A14, A33, A49, A65, A73, A93, A101, A121, A142, A152, A173, A191, A201,1,1.0,1,4,5993
10,1416,38,4.0,A12, A34, A46, A64, A75, A92, A101, A121, A143, A153, A173, A192, A201,1,3.0,1,4,5994
40,2352,30,2.0,A12, A32, A40, A61, A71, A92, A101, A122, A143, A152, A173, A192, A201,2,1.0,1,1,5995
36,2581,49,2.0,A11, A34, A40, A61, A72, A93, A101, A121, A143, A151, A173, A191, A201,2,2.0,1,4,5996
18,3867,42,2.0,A11, A32, A43, A61, A73, A93, A101, A121, A143, A152, A173, A191, A201,2,1.0,1,4,5997
6,332,63,4.0,A14, A32, A43, A62, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,5998
10,5007,32,2.0,A12, A32, A40, A63, A75, A92, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,1,5999
55,1552,30,3.0,A14, A34, A49, A61, A73, A93, A101, A122, A142, A152, A173, A192, A201,1,2.0,1,4,6000
18,2010,39,1.0,A12, A34, A49, A64, A72, A93, A102, A122, A142, A152, A173, A191, A201,2,3.0,1,3,6001
36,2248,29,2.0,A11, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,2,2,6002
12,2383,25,2.0,A14, A32, A40, A62, A72, A93, A101, A124, A143, A151, A173, A191, A201,1,1.0,1,3,6003
6,873,23,2.0,A14, A32, A43, A65, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,2,6004
7,728,65,4.0,A14, A32, A40, A63, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,4,6005
24,9915,23,2.0,A14, A32, A49, A65, A73, A93, A101, A122, A143, A152, A173, A191, A201,1,1.0,1,4,6006
12,7351,49,4.0,A11, A32, A41, A61, A73, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,3,6007
43,7142,22,3.0,A12, A34, A42, A62, A74, A92, A101, A122, A143, A152, A173, A192, A201,1,1.0,1,4,6008
9,1195,47,2.0,A14, A32, A43, A65, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,2,6009
10,1382,29,2.0,A14, A34, A43, A64, A75, A93, A101, A123, A142, A152, A173, A191, A201,1,2.0,2,4,6010
6,448,54,4.0,A14, A34, A46, A61, A75, A93, A101, A124, A143, A153, A173, A191, A201,1,1.0,1,4,6011
12,374,33,4.0,A12, A33, A49, A61, A73, A93, A101, A122, A142, A152, A172, A191, A201,1,2.0,1,4,6012
6,900,33,4.0,A11, A32, A42, A61, A73, A92, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,6013
6,781,41,1.0,A12, A34, A43, A61, A74, A92, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,4,6014
6,933,41,4.0,A14, A32, A46, A61, A75, A93, A101, A124, A143, A153, A173, A191, A201,1,1.0,1,2,6015
24,775,52,2.0,A11, A31, A40, A61, A71, A93, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,6016
30,1013,19,2.0,A14, A34, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,2.0,1,4,6017
6,590,24,4.0,A12, A32, A43, A61, A75, A93, A101, A123, A143, A152, A172, A191, A201,1,1.0,1,4,6018
24,2586,26,4.0,A11, A32, A46, A61, A71, A93, A101, A124, A143, A153, A174, A192, A201,2,1.0,1,4,6019
10,6069,23,2.0,A14, A34, A40, A61, A73, A93, A101, A121, A143, A152, A172, A191, A202,1,2.0,2,1,6020
12,2826,25,2.0,A14, A34, A42, A64, A73, A92, A102, A122, A141, A151, A172, A192, A201,1,2.0,1,2,6021
12,2681,38,4.0,A11, A31, A46, A61, A74, A92, A102, A124, A141, A153, A173, A192, A201,1,1.0,1,4,6022
27,3781,19,2.0,A14, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,6023
35,3102,25,2.0,A12, A32, A40, A61, A71, A93, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,4,6024
24,4832,42,4.0,A12, A34, A40, A62, A74, A93, A101, A124, A143, A153, A173, A192, A201,1,3.0,2,2,6025
9,3223,23,4.0,A12, A32, A43, A61, A73, A93, A103, A122, A143, A151, A173, A191, A201,1,1.0,2,3,6026
12,991,35,4.0,A11, A32, A46, A61, A72, A93, A101, A122, A143, A153, A173, A191, A201,1,1.0,1,4,6027
12,848,26,2.0,A12, A32, A43, A61, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,1.0,1,4,6028
12,2931,28,1.0,A11, A32, A42, A61, A73, A92, A102, A122, A143, A152, A173, A191, A201,2,2.0,1,2,6029
12,3415,24,4.0,A14, A34, A40, A61, A73, A92, A101, A123, A143, A151, A172, A192, A201,2,2.0,1,3,6030
48,1009,40,4.0,A11, A31, A46, A61, A74, A93, A101, A123, A141, A152, A172, A192, A201,1,1.0,1,4,6031
24,1280,44,2.0,A12, A32, A43, A61, A74, A93, A101, A121, A143, A152, A173, A191, A201,2,1.0,1,3,6032
24,2628,27,1.0,A14, A32, A40, A65, A75, A93, A101, A122, A143, A152, A173, A192, A201,1,1.0,2,4,6033
30,2744,49,3.0,A11, A34, A42, A61, A72, A93, A101, A122, A143, A152, A172, A191, A201,1,2.0,1,2,6034
30,3759,23,2.0,A12, A34, A43, A61, A74, A93, A101, A121, A142, A152, A173, A191, A201,1,2.0,1,3,6035
36,2444,28,1.0,A11, A31, A46, A61, A71, A92, A102, A121, A141, A152, A171, A192, A201,2,3.0,1,2,6036
60,10034,26,3.0,A12, A32, A42, A61, A74, A92, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,2,6037
30,4647,24,2.0,A14, A34, A43, A61, A73, A93, A101, A123, A142, A152, A173, A191, A201,1,2.0,1,4,6038
24,1736,28,2.0,A11, A32, A43, A61, A72, A93, A101, A123, A142, A152, A173, A192, A201,2,2.0,1,4,6039
6,283,22,2.0,A14, A32, A43, A65, A73, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,2,6040
16,376,43,4.0,A14, A34, A43, A65, A75, A93, A101, A122, A143, A152, A173, A192, A201,1,1.0,1,4,6041
7,1435,33,1.0,A14, A34, A40, A61, A73, A92, A101, A121, A143, A152, A173, A191, A201,2,2.0,1,3,6042
12,981,71,2.0,A11, A32, A42, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,6043
36,328,41,2.0,A12, A32, A40, A61, A72, A92, A103, A121, A143, A152, A172, A192, A201,1,1.0,1,4,6044
10,255,24,2.0,A14, A34, A43, A65, A75, A93, A101, A121, A143, A152, A173, A192, A201,1,2.0,1,4,6045
9,7213,38,4.0,A14, A34, A40, A64, A73, A93, A101, A124, A143, A152, A173, A191, A201,1,2.0,1,2,6046
48,1415,56,3.0,A12, A34, A40, A61, A75, A93, A101, A123, A143, A152, A172, A191, A201,1,2.0,1,4,6047
12,1287,23,4.0,A11, A34, A46, A61, A71, A93, A101, A124, A143, A153, A173, A191, A201,1,1.0,1,4,6048
7,1204,33,4.0,A12, A31, A46, A61, A75, A93, A101, A124, A143, A152, A173, A191, A201,2,1.0,2,4,6049
24,3316,34,3.0,A14, A34, A41, A64, A73, A93, A101, A121, A142, A152, A173, A192, A201,1,2.0,1,3,6050
18,7783,30,4.0,A12, A32, A46, A65, A73, A93, A101, A121, A143, A153, A173, A192, A201,2,1.0,1,2,6051
18,1070,25,4.0,A11, A34, A46, A64, A75, A93, A101, A124, A143, A152, A173, A191, A201,2,2.0,2,4,6052
9,3294,35,2.0,A11, A34, A41, A64, A71, A92, A102, A124, A143, A151, A171, A192, A201,2,3.0,1,3,6053
24,1434,19,2.0,A12, A32, A43, A61, A73, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,6054
6,1232,44,1.0,A11, A34, A40, A61, A74, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,2,6055
6,412,34,2.0,A12, A32, A43, A61, A73, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,3,6056
36,13979,37,3.0,A14, A32, A41, A61, A71, A93, A101, A122, A143, A152, A174, A192, A201,1,1.0,2,1,6057
11,4464,29,2.0,A11, A32, A42, A61, A71, A93, A102, A122, A143, A152, A173, A192, A201,2,1.0,1,1,6058
12,2301,28,2.0,A14, A32, A41, A61, A73, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,4,6059
11,1474,35,2.0,A14, A34, A43, A61, A74, A92, A101, A123, A143, A152, A174, A192, A201,1,1.0,2,1,6060
14,2306,32,4.0,A14, A34, A43, A61, A74, A93, A101, A122, A141, A152, A173, A192, A201,1,2.0,1,4,6061
7,729,49,3.0,A12, A34, A42, A61, A74, A92, A101, A123, A143, A152, A172, A191, A201,1,1.0,1,2,6062
24,691,27,2.0,A14, A32, A43, A61, A74, A93, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,4,6063
18,3390,40,2.0,A14, A34, A46, A64, A71, A92, A101, A124, A141, A152, A174, A192, A201,1,1.0,1,3,6064
59,5226,21,2.0,A14, A32, A42, A61, A73, A93, A101, A123, A143, A151, A173, A191, A201,1,1.0,1,4,6065
12,1514,35,4.0,A14, A31, A43, A61, A75, A93, A101, A123, A141, A152, A173, A191, A201,1,1.0,2,4,6066
5,400,52,2.0,A14, A34, A43, A61, A75, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,2,4,6067
5,853,28,2.0,A11, A32, A46, A61, A73, A93, A101, A124, A143, A153, A173, A191, A201,1,1.0,2,4,6068
50,3958,35,3.0,A12, A32, A42, A61, A73, A92, A101, A123, A143, A152, A172, A191, A201,2,1.0,1,4,6069
18,985,28,2.0,A14, A32, A43, A65, A74, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,1,4,6070
6,451,22,4.0,A11, A32, A43, A61, A75, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,2,6071
18,1352,31,4.0,A12, A32, A43, A61, A73, A92, A101, A122, A143, A151, A172, A191, A201,1,1.0,1,2,6072
48,2266,30,3.0,A11, A32, A40, A61, A72, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,6073
9,1120,24,2.0,A11, A34, A40, A61, A75, A93, A101, A123, A143, A152, A173, A192, A201,2,2.0,1,4,6074
12,738,33,2.0,A12, A32, A40, A63, A75, A94, A101, A121, A141, A151, A173, A191, A201,1,1.0,1,4,6075
12,1044,33,3.0,A12, A32, A46, A63, A73, A94, A101, A124, A143, A152, A174, A191, A201,1,1.0,1,4,6076
36,15185,23,3.0,A11, A32, A42, A61, A73, A93, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,3,6077
6,1202,28,1.0,A12, A32, A42, A61, A71, A92, A101, A122, A143, A152, A174, A192, A201,1,1.0,1,1,6078
6,2520,37,4.0,A12, A32, A43, A61, A75, A93, A101, A122, A143, A152, A173, A191, A201,1,2.0,1,3,6079
9,1553,24,4.0,A14, A34, A41, A61, A73, A92, A101, A123, A143, A152, A173, A192, A201,1,1.0,1,1,6080
12,444,52,4.0,A14, A34, A40, A61, A73, A93, A101, A121, A143, A152, A172, A191, A201,1,2.0,1,4,6081
6,1359,36,1.0,A11, A32, A43, A61, A73, A93, A101, A124, A143, A152, A172, A191, A201,2,1.0,1,4,6082
24,7356,25,3.0,A14, A34, A41, A64, A73, A92, A102, A122, A142, A151, A172, A192, A201,1,2.0,2,2,6083
9,365,46,4.0,A12, A34, A43, A61, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,6084
24,1975,29,3.0,A12, A34, A43, A65, A74, A93, A101, A123, A142, A152, A172, A191, A201,1,2.0,2,4,6085
29,525,40,4.0,A14, A34, A40, A64, A75, A93, A101, A121, A143, A152, A173, A191, A201,1,2.0,1,4,6086
12,1529,27,2.0,A12, A32, A43, A61, A75, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,1,6087
12,975,35,4.0,A12, A32, A43, A61, A75, A93, A103, A122, A143, A152, A173, A191, A201,1,1.0,1,4,6088
36,2700,22,1.0,A14, A32, A43, A61, A72, A93, A101, A123, A141, A152, A173, A191, A201,1,1.0,1,2,6089
36,577,22,3.0,A11, A32, A42, A65, A73, A93, A101, A121, A143, A152, A173, A192, A201,1,1.0,1,4,6090
6,1394,37,2.0,A14, A34, A40, A64, A73, A93, A101, A121, A143, A152, A172, A191, A202,1,2.0,2,1,6091
6,2758,61,4.0,A14, A32, A42, A61, A74, A93, A101, A122, A143, A152, A172, A191, A201,1,1.0,1,2,6092
48,1142,28,4.0,A11, A32, A40, A61, A74, A92, A101, A123, A143, A152, A173, A191, A201,2,1.0,1,4,6093
18,4532,52,4.0,A14, A32, A49, A61, A73, A93, A101, A123, A143, A152, A174, A192, A201,1,1.0,1,3,6094
6,1398,47,2.0,A11, A34, A40, A61, A73, A93, A102, A121, A143, A152, A173, A191, A201,1,2.0,1,3,6095
8,2383,44,4.0,A11, A32, A42, A61, A74, A93, A101, A122, A143, A152, A173, A192, A201,1,2.0,1,3,6096
8,873,24,2.0,A14, A32, A40, A65, A71, A92, A101, A122, A143, A151, A173, A191, A201,2,1.0,1,4,6097
24,2751,25,4.0,A14, A31, A40, A62, A73, A93, A101, A121, A142, A152, A172, A191, A201,1,1.0,1,4,6098
30,2800,26,4.0,A11, A32, A40, A65, A75, A93, A101, A122, A141, A152, A173, A191, A201,1,1.0,1,4,6099
9,1479,58,4.0,A11, A32, A42, A61, A72, A93, A101, A121, A143, A152, A173, A191, A201,2,1.0,1,3,6100
12,2541,23,1.0,A11, A34, A40, A61, A72, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,1,6101
12,471,53,4.0,A14, A32, A43, A65, A75, A93, A101, A123, A143, A152, A173, A191, A201,1,1.0,2,4,6102
24,3069,28,2.0,A12, A34, A40, A61, A73, A93, A102, A121, A143, A152, A173, A191, A202,1,1.0,2,1,6103
20,5079,46,4.0,A12, A32, A40, A61, A71, A93, A101, A123, A143, A153, A174, A192, A201,1,2.0,2,4,6104
4,1043,57,4.0,A14, A32, A43, A61, A73, A93, A101, A122, A143, A152, A172, A191, A201,1,1.0,1,2,6105
48,12802,26,3.0,A12, A32, A49, A63, A72, A93, A101, A123, A142, A152, A173, A192, A201,1,1.0,1,1,6106
12,3373,53,1.0,A14, A34, A40, A61, A72, A93, A101, A121, A143, A152, A172, A191, A201,1,1.0,2,1,6107
36,3128,44,4.0,A11, A34, A40, A61, A75, A92, A101, A121, A141, A152, A172, A191, A201,1,2.0,1,2,6108
12,1688,27,4.0,A11, A32, A42, A61, A71, A92, A102, A122, A141, A152, A174, A192, A201,2,1.0,1,1,6109
46,1685,24,4.0,A11, A32, A43, A61, A74, A92, A101, A123, A143, A152, A173, A191, A201,1,1.0,1,4,6110
24,3525,52,4.0,A14, A32, A49, A61, A73, A93, A101, A121, A142, A152, A173, A192, A201,1,1.0,2,2,6111
12,1465,26,1.0,A11, A32, A42, A61, A74, A93, A102, A122, A143, A152, A173, A191, A201,1,1.0,1,4,6112
